id,review_body,tokenized_text
126782,i hate when companies force me to buy their useless upgrades for no reason other then shelling more money. shame on quicken. really. i have to rethink my online banking.,"[101, 1045, 5223, 2043, 3316, 2486, 2033, 2000, 4965, 2037, 11809, 18739, 2005, 2053, 3114, 2060, 2059, 5806, 2075, 2062, 2769, 1012, 9467, 2006, 4248, 2368, 1012, 2428, 1012, 1045, 2031, 2000, 2128, 15222, 8950, 2026, 3784, 8169, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
131307,99% of the time the voice commands don't work while driving and it gave routing direction going against one-way traffic!!! be very careful if you are relying on it in an unknown area.,"[101, 5585, 1003, 1997, 1996, 2051, 1996, 2376, 10954, 2123, 1005, 1056, 2147, 2096, 4439, 1998, 2009, 2435, 16972, 3257, 2183, 2114, 2028, 1011, 2126, 4026, 999, 999, 999, 2022, 2200, 6176, 2065, 2017, 2024, 18345, 2006, 2009, 1999, 2019, 4242, 2181, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
32630,a very good comprehensive program,"[101, 1037, 2200, 2204, 7721, 2565, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
60793,these dvd's do a great job at allowing you to watch and learn just like if you were in class. the only draw back is not being able to ask questions.,"[101, 2122, 4966, 1005, 1055, 2079, 1037, 2307, 3105, 2012, 4352, 2017, 2000, 3422, 1998, 4553, 2074, 2066, 2065, 2017, 2020, 1999, 2465, 1012, 1996, 2069, 4009, 2067, 2003, 2025, 2108, 2583, 2000, 3198, 3980, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
48029,several places could have had better explanations on how to backtrack but overall excellent in guidance and coverage of tax matters.  basically easy to use.  getting a little expensive compared to some other programs.,"[101, 2195, 3182, 2071, 2031, 2018, 2488, 17959, 2006, 2129, 2000, 2067, 6494, 3600, 2021, 3452, 6581, 1999, 8606, 1998, 6325, 1997, 4171, 5609, 1012, 10468, 3733, 2000, 2224, 1012, 2893, 1037, 2210, 6450, 4102, 2000, 2070, 2060, 3454, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
129088,will not start up at all on any of my 5 home computers or any of the 34 lab computers that i run. not the first time i have had problems with this manufacturer.,"[101, 2097, 2025, 2707, 2039, 2012, 2035, 2006, 2151, 1997, 2026, 1019, 2188, 7588, 2030, 2151, 1997, 1996, 4090, 6845, 7588, 2008, 1045, 2448, 1012, 2025, 1996, 2034, 2051, 1045, 2031, 2018, 3471, 2007, 2023, 7751, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
14305,product does not perform- do not buy 3d world atlas . it will not operate with todays computer operating system.,"[101, 4031, 2515, 2025, 4685, 1011, 2079, 2025, 4965, 7605, 2088, 11568, 1012, 2009, 2097, 2025, 5452, 2007, 2651, 2015, 3274, 4082, 2291, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
114362,"i love the carmen san diego products, but we purchased several that seem to install correctly, then don't work at all.  this one does not function beyond the start of the game.  we are very sad & disappointed.","[101, 1045, 2293, 1996, 11425, 2624, 5277, 3688, 1010, 2021, 2057, 4156, 2195, 2008, 4025, 2000, 16500, 11178, 1010, 2059, 2123, 1005, 1056, 2147, 2012, 2035, 1012, 2023, 2028, 2515, 2025, 3853, 3458, 1996, 2707, 1997, 1996, 2208, 1012, 2057, 2024, 2200, 6517, 1004, 9364, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
75969,instructions are useless and hardware doesn't get installed. waste of money and time and i cannot return it since the postage charges will cost me more that i spent. does not work at all,"[101, 8128, 2024, 11809, 1998, 8051, 2987, 1005, 1056, 2131, 5361, 1012, 5949, 1997, 2769, 1998, 2051, 1998, 1045, 3685, 2709, 2009, 2144, 1996, 22981, 5571, 2097, 3465, 2033, 2062, 2008, 1045, 2985, 1012, 2515, 2025, 2147, 2012, 2035, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
54608,do not buy this product. just go to microsoft. the dealer is not customer focused. i was charged the full price as a &#34;restocking fee.&#34; unbelievable! this is my first bad experience with any dealer associated with amazon. stay away!,"[101, 2079, 2025, 4965, 2023, 4031, 1012, 2074, 2175, 2000, 7513, 1012, 1996, 11033, 2003, 2025, 8013, 4208, 1012, 1045, 2001, 5338, 1996, 2440, 3976, 2004, 1037, 1004, 1001, 4090, 1025, 2717, 7432, 2075, 7408, 1012, 1004, 1001, 4090, 1025, 23653, 999, 2023, 2003, 2026, 2034, 2919, 3325, 2007, 2151, 11033, 3378, 2007, 9733, 1012, 2994, 2185, 999, 102, 0, 0, 0, 0, 0]"
119641,"i was able to install the viewer on windows xp.   the pages are photographed and don't display very clearly.  however, if you want to check out the old issues and don't   want to commit very much money, this is okay.","[101, 1045, 2001, 2583, 2000, 16500, 1996, 13972, 2006, 3645, 26726, 1012, 1996, 5530, 2024, 16164, 1998, 2123, 1005, 1056, 4653, 2200, 4415, 1012, 2174, 1010, 2065, 2017, 2215, 2000, 4638, 2041, 1996, 2214, 3314, 1998, 2123, 1005, 1056, 2215, 2000, 10797, 2200, 2172, 2769, 1010, 2023, 2003, 3100, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10305,"ever since i installed this, i'm getting error messages.  it doesn't want to play well with my system even though they're supposed to be compatible.","[101, 2412, 2144, 1045, 5361, 2023, 1010, 1045, 1005, 1049, 2893, 7561, 7696, 1012, 2009, 2987, 1005, 1056, 2215, 2000, 2377, 2092, 2007, 2026, 2291, 2130, 2295, 2027, 1005, 2128, 4011, 2000, 2022, 11892, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
99110,"i have tried a few other antivirus  products, but i always go back to webroot! i have not found a product that even comes close to this wonderfully awesome antivirus product.  thank you webroot for making my internet free from harm.","[101, 1045, 2031, 2699, 1037, 2261, 2060, 3424, 23350, 3688, 1010, 2021, 1045, 2467, 2175, 2067, 2000, 4773, 3217, 4140, 999, 1045, 2031, 2025, 2179, 1037, 4031, 2008, 2130, 3310, 2485, 2000, 2023, 6919, 2135, 12476, 3424, 23350, 4031, 1012, 4067, 2017, 4773, 3217, 4140, 2005, 2437, 2026, 4274, 2489, 2013, 7386, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17771,spent money on this to make my laptop run better. it made it so much worse. i had to remove it completely...a total waste of money.,"[101, 2985, 2769, 2006, 2023, 2000, 2191, 2026, 12191, 2448, 2488, 1012, 2009, 2081, 2009, 2061, 2172, 4788, 1012, 1045, 2018, 2000, 6366, 2009, 3294, 1012, 1012, 1012, 1037, 2561, 5949, 1997, 2769, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
30427,perhaps this is more for the hard core majongg addicts.the tiles are of more complexity.and there are some games i never saw before.it is a different style.,"[101, 3383, 2023, 2003, 2062, 2005, 1996, 2524, 4563, 16686, 5063, 2290, 26855, 2015, 1012, 1996, 13262, 2024, 1997, 2062, 11619, 1012, 1998, 2045, 2024, 2070, 2399, 1045, 2196, 2387, 2077, 1012, 2009, 2003, 1037, 2367, 2806, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
54632,"the business part is raw; no state interview; several federal forms are not supported by interview and require direct data entry into the form, however, the corresponding instructions are not too clear. last year (2012) version was better.","[101, 1996, 2449, 2112, 2003, 6315, 1025, 2053, 2110, 4357, 1025, 2195, 2976, 3596, 2024, 2025, 3569, 2011, 4357, 1998, 5478, 3622, 2951, 4443, 2046, 1996, 2433, 1010, 2174, 1010, 1996, 7978, 8128, 2024, 2025, 2205, 3154, 1012, 2197, 2095, 1006, 2262, 1007, 2544, 2001, 2488, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
50788,"good program, but most of us could probably get by with the deluxe version particularly if you don't have rental property or something on that order.i've been a turbotax believer for years and probably won't switch.","[101, 2204, 2565, 1010, 2021, 2087, 1997, 2149, 2071, 2763, 2131, 2011, 2007, 1996, 15203, 2544, 3391, 2065, 2017, 2123, 1005, 1056, 2031, 12635, 3200, 2030, 2242, 2006, 2008, 2344, 1012, 1045, 1005, 2310, 2042, 1037, 15386, 2696, 2595, 24591, 2005, 2086, 1998, 2763, 2180, 1005, 1056, 6942, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
106808,this game was easily installed on my pc. it is a challenge to play and has so many added features compared to my old scrabble game. i would recommend this item to anyone that enjoys a good game of scrabble.,"[101, 2023, 2208, 2001, 4089, 5361, 2006, 2026, 7473, 1012, 2009, 2003, 1037, 4119, 2000, 2377, 1998, 2038, 2061, 2116, 2794, 2838, 4102, 2000, 2026, 2214, 8040, 2527, 11362, 2208, 1012, 1045, 2052, 16755, 2023, 8875, 2000, 3087, 2008, 15646, 1037, 2204, 2208, 1997, 8040, 2527, 11362, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
111884,"don't waste your money on this, especially if you need to do any photo work.","[101, 2123, 1005, 1056, 5949, 2115, 2769, 2006, 2023, 1010, 2926, 2065, 2017, 2342, 2000, 2079, 2151, 6302, 2147, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1625,this really is helping my great niece catch up.,"[101, 2023, 2428, 2003, 5094, 2026, 2307, 12286, 4608, 2039, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
90331,this purchase works exactly as i wanted it to.  i've had it for about 2.5 weeks.  i'm running 7 on my mac through vmware fusion.  everything seems to work pretty good.  no issues and a fast delivery.  good deal!,"[101, 2023, 5309, 2573, 3599, 2004, 1045, 2359, 2009, 2000, 1012, 1045, 1005, 2310, 2018, 2009, 2005, 2055, 1016, 1012, 1019, 3134, 1012, 1045, 1005, 1049, 2770, 1021, 2006, 2026, 6097, 2083, 1058, 2213, 8059, 10077, 1012, 2673, 3849, 2000, 2147, 3492, 2204, 1012, 2053, 3314, 1998, 1037, 3435, 6959, 1012, 2204, 3066, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
23444,"works great, a far better operating system that 8. just my thought","[101, 2573, 2307, 1010, 1037, 2521, 2488, 4082, 2291, 2008, 1022, 1012, 2074, 2026, 2245, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
115743,believe the bad reviews.  this is spoken flashcards and a dictionary. the rest is fluff and there is no coordination. is there such a thing as partial immersion? i doubt anybody learned to do more than parrot a few phrases with this.,"[101, 2903, 1996, 2919, 4391, 1012, 2023, 2003, 5287, 5956, 17965, 1998, 1037, 9206, 1012, 1996, 2717, 2003, 19857, 4246, 1998, 2045, 2003, 2053, 12016, 1012, 2003, 2045, 2107, 1037, 2518, 2004, 7704, 27013, 1029, 1045, 4797, 10334, 4342, 2000, 2079, 2062, 2084, 22530, 1037, 2261, 15672, 2007, 2023, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34395,received great tec support from beadcreator  absolutely 100% satisfied,"[101, 2363, 2307, 8915, 2278, 2490, 2013, 26892, 16409, 16416, 4263, 7078, 2531, 1003, 8510, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
130735,"i agree with the previous reviewer, this program is not worth much.  i bought it to replace my old reliable easy cd creator but all it can do is copy from one cd to another and it is not able to make cds from .wma files.  don't waste your money.","[101, 1045, 5993, 2007, 1996, 3025, 12027, 1010, 2023, 2565, 2003, 2025, 4276, 2172, 1012, 1045, 4149, 2009, 2000, 5672, 2026, 2214, 10539, 3733, 3729, 8543, 2021, 2035, 2009, 2064, 2079, 2003, 6100, 2013, 2028, 3729, 2000, 2178, 1998, 2009, 2003, 2025, 2583, 2000, 2191, 14340, 2013, 1012, 1059, 2863, 6764, 1012, 2123, 1005, 1056, 5949, 2115, 2769, 1012, 102, 0, 0, 0, 0]"
25441,i didn't know when i purchased this sony got out of the pc market.  it it ant wounder they got hacked.  they sought rather make bad movies rather than good electronics and software.,"[101, 1045, 2134, 1005, 1056, 2113, 2043, 1045, 4156, 2023, 8412, 2288, 2041, 1997, 1996, 7473, 3006, 1012, 2009, 2009, 14405, 6357, 2121, 2027, 2288, 28719, 1012, 2027, 4912, 2738, 2191, 2919, 5691, 2738, 2084, 2204, 8139, 1998, 4007, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
60416,absolute trash. complete garbage. constantly false-flags websites. you should uninstall it if you have it. never install it if you don't have it.,"[101, 7619, 11669, 1012, 3143, 13044, 1012, 7887, 6270, 1011, 9245, 11744, 1012, 2017, 2323, 4895, 7076, 9080, 2140, 2009, 2065, 2017, 2031, 2009, 1012, 2196, 16500, 2009, 2065, 2017, 2123, 1005, 1056, 2031, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
111263,we have purchased turbotax for several years. i helps find things you might not think of and offers help when estimating value of donated items. amazon offered it at a great price this year as well.,"[101, 2057, 2031, 4156, 15386, 2696, 2595, 2005, 2195, 2086, 1012, 1045, 7126, 2424, 2477, 2017, 2453, 2025, 2228, 1997, 1998, 4107, 2393, 2043, 9765, 22835, 3643, 1997, 6955, 5167, 1012, 9733, 3253, 2009, 2012, 1037, 2307, 3976, 2023, 2095, 2004, 2092, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10533,"getting worse over the years. pop ups with there warnings, that turn into there crappy home page. after 6 years, i'm not using them again. constant warnings from them to get me to purchase more. this was a great product that turned money hungry.","[101, 2893, 4788, 2058, 1996, 2086, 1012, 3769, 11139, 2007, 2045, 16234, 1010, 2008, 2735, 2046, 2045, 10231, 7685, 2188, 3931, 1012, 2044, 1020, 2086, 1010, 1045, 1005, 1049, 2025, 2478, 2068, 2153, 1012, 5377, 16234, 2013, 2068, 2000, 2131, 2033, 2000, 5309, 2062, 1012, 2023, 2001, 1037, 2307, 4031, 2008, 2357, 2769, 7501, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0]"
34470,a great time and money saver.,"[101, 1037, 2307, 2051, 1998, 2769, 3828, 2099, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
44881,this vision of windows is almost as bad as vista.there are constant messages telling you how nothing works with it and it can't complete updates what it needs is a message saying &#34;i'm sorry windows 8 is crap&#34;. don't buy this!,"[101, 2023, 4432, 1997, 3645, 2003, 2471, 2004, 2919, 2004, 13005, 1012, 2045, 2024, 5377, 7696, 4129, 2017, 2129, 2498, 2573, 2007, 2009, 1998, 2009, 2064, 1005, 1056, 3143, 14409, 2054, 2009, 3791, 2003, 1037, 4471, 3038, 1004, 1001, 4090, 1025, 1045, 1005, 1049, 3374, 3645, 1022, 2003, 10231, 1004, 1001, 4090, 1025, 1012, 2123, 1005, 1056, 4965, 2023, 999, 102, 0, 0, 0]"
93594,i read several reviews stating what an improvement in speed this was from windows 7. just the opposite. i suppose the graphics would be nice if i had a touch pad. but i don't.i uninstalled it after 1 day.,"[101, 1045, 3191, 2195, 4391, 5517, 2054, 2019, 7620, 1999, 3177, 2023, 2001, 2013, 3645, 1021, 1012, 2074, 1996, 4500, 1012, 1045, 6814, 1996, 8389, 2052, 2022, 3835, 2065, 1045, 2018, 1037, 3543, 11687, 1012, 2021, 1045, 2123, 1005, 1056, 1012, 1045, 4895, 7076, 9080, 3709, 2009, 2044, 1015, 2154, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
130288,i bought the product and it doesn't work. there is no product support....at least i can't find any. <br />wasted money!!!,"[101, 1045, 4149, 1996, 4031, 1998, 2009, 2987, 1005, 1056, 2147, 1012, 2045, 2003, 2053, 4031, 2490, 1012, 1012, 1012, 1012, 2012, 2560, 1045, 2064, 1005, 1056, 2424, 2151, 1012, 1026, 7987, 1013, 1028, 13842, 2769, 999, 999, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8439,was ever able to down load a waste of money,"[101, 2001, 2412, 2583, 2000, 2091, 7170, 1037, 5949, 1997, 2769, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
68382,"l don't like it. it isn't like the one i have now(2002). i'll keep using my old one, and file the new one.","[101, 1048, 2123, 1005, 1056, 2066, 2009, 1012, 2009, 3475, 1005, 1056, 2066, 1996, 2028, 1045, 2031, 2085, 1006, 2526, 1007, 1012, 1045, 1005, 2222, 2562, 2478, 2026, 2214, 2028, 1010, 1998, 5371, 1996, 2047, 2028, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16419,it is a good upgrade - easy to install and ok to use,"[101, 2009, 2003, 1037, 2204, 12200, 1011, 3733, 2000, 16500, 1998, 7929, 2000, 2224, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
119237,"these price increases are simply unacceptable.  it's time to look at other mature tax software.  luckily, that's not difficult this year.","[101, 2122, 3976, 7457, 2024, 3432, 21873, 1012, 2009, 1005, 1055, 2051, 2000, 2298, 2012, 2060, 9677, 4171, 4007, 1012, 15798, 1010, 2008, 1005, 1055, 2025, 3697, 2023, 2095, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
63777,"i'd consider myself a person of average computer skills, but i couldn't get this to work at all.  waste of money for me.","[101, 1045, 1005, 1040, 5136, 2870, 1037, 2711, 1997, 2779, 3274, 4813, 1010, 2021, 1045, 2481, 1005, 1056, 2131, 2023, 2000, 2147, 2012, 2035, 1012, 5949, 1997, 2769, 2005, 2033, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
30934,good for my 9th grader as an overview. easy to navigate. easy to install.,"[101, 2204, 2005, 2026, 6280, 3694, 2099, 2004, 2019, 19184, 1012, 3733, 2000, 22149, 1012, 3733, 2000, 16500, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
72739,"this product is written by programmers outside of the usa.  sure anyone can read the tax law, but there is no substitute for first hand experience.","[101, 2023, 4031, 2003, 2517, 2011, 28547, 2648, 1997, 1996, 3915, 1012, 2469, 3087, 2064, 3191, 1996, 4171, 2375, 1010, 2021, 2045, 2003, 2053, 7681, 2005, 2034, 2192, 3325, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
86493,"wouldn't download on any of my computers<br />try so many times to download. computer kept saying enter key which i did so many times, still nothing","[101, 2876, 1005, 1056, 8816, 2006, 2151, 1997, 2026, 7588, 1026, 7987, 1013, 1028, 3046, 2061, 2116, 2335, 2000, 8816, 1012, 3274, 2921, 3038, 4607, 3145, 2029, 1045, 2106, 2061, 2116, 2335, 1010, 2145, 2498, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
106847,i could not keep this program up for more than 10 seconds without it crashing.  i have a new system that is fast as they come.  had to delete (which took forever).  don't waste  your time.,"[101, 1045, 2071, 2025, 2562, 2023, 2565, 2039, 2005, 2062, 2084, 2184, 3823, 2302, 2009, 12894, 1012, 1045, 2031, 1037, 2047, 2291, 2008, 2003, 3435, 2004, 2027, 2272, 1012, 2018, 2000, 3972, 12870, 1006, 2029, 2165, 5091, 1007, 1012, 2123, 1005, 1056, 5949, 2115, 2051, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7629,this product is no longer supported.,"[101, 2023, 4031, 2003, 2053, 2936, 3569, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
75920,we bought it as a gift for our grand daughter and she likes it.  i expect it to be a great learning tool for her.,"[101, 2057, 4149, 2009, 2004, 1037, 5592, 2005, 2256, 2882, 2684, 1998, 2016, 7777, 2009, 1012, 1045, 5987, 2009, 2000, 2022, 1037, 2307, 4083, 6994, 2005, 2014, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
28172,i'm impressed - easy to train. wish dragon could handle mouse moves better... but for dictation it's excellent.,"[101, 1045, 1005, 1049, 7622, 1011, 3733, 2000, 3345, 1012, 4299, 5202, 2071, 5047, 8000, 5829, 2488, 1012, 1012, 1012, 2021, 2005, 4487, 25572, 3508, 2009, 1005, 1055, 6581, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
75265,i felt like i was jumping on a fast moving train because it assumed a level of competence that i do not have.<br />i don't recommend this if you are an older user who has no previous experience with video editing.,"[101, 1045, 2371, 2066, 1045, 2001, 8660, 2006, 1037, 3435, 3048, 3345, 2138, 2009, 5071, 1037, 2504, 1997, 22219, 2008, 1045, 2079, 2025, 2031, 1012, 1026, 7987, 1013, 1028, 1045, 2123, 1005, 1056, 16755, 2023, 2065, 2017, 2024, 2019, 3080, 5310, 2040, 2038, 2053, 3025, 3325, 2007, 2678, 9260, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13150,"as others have posted, not worth the money anymore.  i think i spent $70 more bucks e-filing state and fed taxes!  lame, lame, lame!","[101, 2004, 2500, 2031, 6866, 1010, 2025, 4276, 1996, 2769, 4902, 1012, 1045, 2228, 1045, 2985, 1002, 3963, 2062, 14189, 1041, 1011, 15242, 2110, 1998, 7349, 7773, 999, 20342, 1010, 20342, 1010, 20342, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17635,"if you still need to do your 2013 taxes than this was a great product.  however, assuming you are like most people you probably should buy the latest version.","[101, 2065, 2017, 2145, 2342, 2000, 2079, 2115, 2286, 7773, 2084, 2023, 2001, 1037, 2307, 4031, 1012, 2174, 1010, 10262, 2017, 2024, 2066, 2087, 2111, 2017, 2763, 2323, 4965, 1996, 6745, 2544, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6647,"just was useless to replace a missing driver from my sony vaio  vpccw13fx. from all the drivers available on the cd, i could not download none of them.","[101, 2074, 2001, 11809, 2000, 5672, 1037, 4394, 4062, 2013, 2026, 8412, 12436, 3695, 21210, 9468, 2860, 17134, 2546, 2595, 1012, 2013, 2035, 1996, 6853, 2800, 2006, 1996, 3729, 1010, 1045, 2071, 2025, 8816, 3904, 1997, 2068, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
